Id,FriendlyName,Category,Priority
5aa66be6e5b5b0214e506e97,7-35x56 Scope,Attachments,3 High
5a2c3a9486f774688b05e574,NightVision,Parent Element,-1 Blacklist
5d40425986f7743185265461,Nippers,Barter Items,1 Low
5d1b2ffd86f77425243e8d17,NIXXOR,Barter Items,3 High
5d02676dd7ad1a049e54f6dc,Nordic Corvette 5.56x45 compensator for AR-15,Attachments,2 Medium
5d02677ad7ad1a04a15c0f95,Nordic Corvette 7.62x51 muzzle brake for AR-10,Attachments,1 Low
5a16b8a9fcdbcb00165aa6ca,Norotos Titanium Advanced Tactical Mount,Attachments,1 Low
5c07a8770db8340023300450,Noveske Gen.3 5.56x45 Upper receiver for AR systems,Attachments,2 Medium
56ea6fafd2720b844b8b4593,Noveske KX3 5.56x45 flashhider,Attachments,1 Low
5d00ede1d7ad1a0940739a76,Noveske SWS N6 10.5 inch foregrip for AR-10-compatible systems,Attachments,2 Medium
5d00ef6dd7ad1a0940739b16,Noveske SWS N6 Split handguard for AR-10-compatible systems,Attachments,1 Low
5cf638cbd7f00c06595bc936,NPZ USP-1 4x scope,Attachments,1 Low
5a7c74b3e899ef0014332c29,NSPU-M night Scope,Attachments,1 Low
5ba36f85d4351e0085325c81,NSPU-M scope eyecup,Attachments,1 Low
5cdeb229d7f00c000e7ce174,"NSV ""Utes"" 12.7x108 machine gun",Weapons HMG,1 Low
5d5d940f86f7742797262046,Mechanism BP,Backpack,3 High
5e42c81886f7742a01529f57,11SR Keycard,Keys,5 Super
5e42c83786f7742a021fdf3c,21WS Keycard,Keys,4 Ultra
5a0dc45586f7742f6b0b73e3,West 104 key,Keys,3 High
5a0ea64786f7741707720468,East 107 key,Keys,3 High
5a0ea69f86f7741cd5406619,East 108 key,Keys,3 High
5a0dc95c86f77452440fc675,West 112 key,Keys,4 Ultra
5d0379a886f77420407aa271,OFZ,Barter Items,3 High
570fd79bd2720bc7458b4583,OKP-7 reflex sight,Attachments,1 Low
57486e672459770abd687134,OKP-7 reflex sight (Dovetail),Attachments,2 Medium
5bc9c377d4351e3bac12251b,Firesteel,Barter Items,3 High
5ae9a18586f7746e381e16a3,OLI cargo manifests,Quest,1 Low
5ae9a25386f7746dd946e6d9,OLI cargo route documents,Quest,1 Low
5af0534a86f7743b6f354284,Oph.scope,Barter Items,3 High
5a16ba61fcdbcb098008728a,Ops-Core Fast GUNSIGHT Mandible,Attachments,1 Low
5a154d5cfcdbcb001a3b00da,Fast MT,Helmet,3 High
5ac8d6885acfc400180ae7b0,Fast MT Tan,Helmet,3 High
5a16b9fffcdbcb0176308b34,RAC HS,Headset,2 Medium
5a16badafcdbcb001865f72d,Ops-Core Fast Side Armor,Attachments,1 Low
5a16b672fcdbcb001912fa83,Ops-Core FAST Visor,Attachments,1 Low
57c5ac0824597754771e88a9,Optical scope March Tactical 3-24x42 FFP,Attachments,2 Medium
5b7bed205acfc400161d08cc,Original Austrian foregrip for a FAL,Attachments,1 Low
5df35e59c41b2312ea3334d5,Orsis Aluminium body for T-5000,Attachments,1 Low
5df25d3bfd6b4e6e2276dc9a,Orsis handguard for T-5000,Attachments,1 Low
5df35ea9c41b2312ea3334d8,Orsis long lenght rail,Attachments,1 Low
5df35eb2b11454561e3923e2,Orsis medium lenght rail,Attachments,1 Low
5df35e970b92095fd441e4d2,T-5000M,Attachments,3 High
5df24cf80dee1b22f862e9bc,T-5000,Weapons SR,4 Ultra
5df38a5fb74cd90030650cb6,T-5000 PG,Attachments,3 High
5df35e7f2a78646d96665dd4,Orsis T-5000M muzzle break,Attachments,1 Low
5df35ddddfc58d14537c2036,Orsis T-5000M Stock,Attachments,1 Low
5d4041f086f7743cac3f22a7,Ortodontox toothpaste,Barter Items,1 Low
590c745b86f7743cc433c5f2,Other,Parent Element,-1 Blacklist
59e3556c86f7741776641ac2,Ox bleach,Barter Items,1 Low
5bffe7c50db834001d23ece1,P226 Axelson tactical Mk.25 pistol slide,Attachments,1 Low
5c920e902e221644f31c3c99,P226 Extended magazine 9x19,Attachments,1 Low
56d59948d2720bb7418b4582,P226 magazine,Attachments,1 Low
5c010a700db834001d23ef5d,P226 Sig Emperor scorpion pistol slide,Attachments,1 Low
5c0125fc0db834001a669aa3,P226 Sig Legion full size pistol slide,Attachments,1 Low
5c0009510db834001966907f,P226 Sig Stainless elite pistol slide,Attachments,1 Low
587de5ba2459771c0f1e8a58,P226 thread protection cap,Attachments,1 Low
56d59856d2720bd8418b456a,P226R 9x19 pistol,Weapons P,1 Low
5648a7494bdc2d9d488b4583,PACA Soft Armor,Attachments,1 Low
5a7b4960e899ef197b331a2d,Pachmayr tactical rubber grip,Attachments,1 Low
5e2af02c86f7746d420957d4,Chlorine,Barter Items,1 Low
575146b724597720a27126d5,Milk,Food,1 Low
57347d90245977448f7b7f65,Oatflake,Food,1 Low
59e3577886f774176a362503,Sugar,Food,3 High
5ac620eb86f7743a8e6e0da0,Package with graphics cards,Quest,1 Low
5d53f4b7a4b936793d58c780,PAG-17 scope,Attachments,1 Low
59e3596386f774176c10a2a2,Paid AntiRoach,Barter Items,1 Low
59fafc5086f7740dbe19f6c3,"Palm US AK30 7.62x39 magazine for AK and compatibles, 30-round capacity (black)",Attachments,1 Low
59fafc9386f774067d462453,"Palm US AK30 7.62x39 magazine for AK and compatibles, 30-round capacity (FDE)",Attachments,1 Low
5c12688486f77426843c7d32,Paracord,Barter Items,3 High
56e0598dd2720bb5668b45a6,PB 9x18PM silenced pistol,Weapons P,1 Low
5a0d63621526d8dba31fe3bf,PBS-1 Sup.,Attachments,3 High
57ffb0e42459777d047111c5,PBS-4 5.45x39 Silencer,Attachments,2 Medium
59139c2186f77411564f8e42,PC,Lootable,3 High
573477e124597737dd42e191,PC CPU,Barter Items,1 Low
5645bcc04bdc2d363b8b4572,Comtac2 HS,Headset,1 Low
5c165d832e2216398b5a7e36,Sport HS,Headset,1 Low
5e54f79686f7744022011103,Pestily,Vanity,2 Medium
5addbbb25acfc40015621bd9,Phantom 7.62x51 muzzlebrake & compensator for M14,Attachments,1 Low
5d1b313086f77425227d1678,Phase control relay,Barter Items,1 Low
5d03775b86f774203e7e0c4b,AESA,Barter Items,3 High
5d357d6b86f7745b606e3508,Photo album,Quest,1 Low
59faff1d86f7746c51718c9c,BTC,Barter Items,4 Ultra
59e366c186f7741778269d85,Piece of plexiglas,Barter Items,1 Low
57acb6222459771ec34b5cb0,Pilad 043-02 Mount,Attachments,1 Low
5d1b3a5d86f774252167ba22,Pile of meds,Barter Items,2 Medium
59e763f286f7742ee57895da,Pilgrim BP,Backpack,3 High
5447b5cf4bdc2d65278b4567,Pistol,Parent Element,-1 Blacklist
567143bf4bdc2d1a0f8b4567,Pistol case,Container,1 Low
55818a684bdc2ddd698b456d,Pistol grip,Parent Element,-1 Blacklist
5894a51286f77426d13baf02,Pistol grip SIG MPX,Attachments,1 Low
56083a334bdc2dc8488b4571,Plastic pistol grip for MP-133/153,Attachments,1 Low
56083be64bdc2d20478b456f,Plastic stock for MP-133/153,Attachments,1 Low
5c052cea86f7746b2101e8d8,Plastic suitcase,Lootable,2 Medium
590c2b4386f77425357b6123,Pliers,Barter Items,1 Low
5af04b6486f774195a3ebb49,Pliers Elite,Barter Items,2 Medium
579204f224597773d619e051,PM (t) 9x18PM pistol,Weapons P,2 Medium
5448bd6b4bdc2dfc2f8b4569,PM 9x18PM pistol,Weapons P,1 Low
55d485be4bdc2d962f8b456f,PM/PPSH 9x18PM 84-round drum mag for PM,Attachments,1 Low
5e21a3c67e40bd02257a008a,Pmag30 Banana,Attachments,2 Medium
5aaa4194e5b5b055d06310a5,"Pmag 30 AK74 GEN M3 5.45x39 magazine for AK and compatibles, 30-round capacity",Attachments,1 Low
5aaa5e60e5b5b000140293d6,PMAG GEN M3 10 5.56x45 STANAG 10-round magazine,Attachments,1 Low
5448c1d04bdc2dff2f8b4569,PMAG GEN M3 20 5.56x45 STANAG 20-round magazine,Attachments,1 Low
5aaa5dfee5b5b000140293d3,PMAG GEN M3 30 5.56x45 STANAG 30-round magazine,Attachments,1 Low
5d1340b3d7ad1a0b52682ed7,PMAG GEN M3 30 5.56x45 STANAG 30-round magazine,Attachments,1 Low
5d1340cad7ad1a0b0b249869,PMAG GEN M3 FDE W 30 5.56x45 STANAG 30-round magazine,Attachments,1 Low
55802d5f4bdc2dac148b458e,PMAG GEN M3 W 30 5.56x45 STANAG 30-round magazine,Attachments,1 Low
5a718da68dc32e000d46d264,Pmag GL9 polymer magazine,Attachments,1 Low
5a3501acc4a282000d72293a,PMAG SR/LR GEN M3 20 7.62x51 20 rnd,Attachments,1 Low
5bffd7ed0db834001d23ebf9,PM-Laser DTK-TT muzzle brake for TT pistol,Attachments,1 Low
5bffcf7a0db83400232fea79,PM-Laser TT-206 side grips with LAM,Attachments,1 Low
5c5db6f82e2216003a0fe914,"PMM ""ULSS"" foldable MCX/MPX stock",Attachments,1 Low
550ad14d4bdc2dd5348b456c,PMS,Parent Element,-1 Blacklist
5c0695860db834001b735461,PNV-10T dovetail adapter,Attachments,2 Medium
5c0696830db834001d23f5da,PNV-10T Night Vision,Attachments,2 Medium
557596e64bdc2dc2118b4571,Pockets,Parent Element,-1 Blacklist
557ffd194bdc2d28148b457f,Pockets,Unknown,1 Low
5af99e9186f7747c447120b8,Pockets,Unknown,1 Low
5aa2b8d7e5b5b00014028f4a,Police cap,Vanity,1 Low
5e2af41e86f774755a234b67,Cordura,Barter Items,2 Medium
5cbda392ae92155f3c17c39f,Polymer AK-100 series foregrip,Attachments,1 Low
5648b1504bdc2d9d488b4584,Polymer AK-74 foregrip (6P20 Sb.9),Attachments,1 Low
5cbda9f4ae9215000e5b9bfc,Polymer AK-74 foregrip (6P20 Sb.9) Plum,Attachments,1 Low
5cdaa99dd7f00c002412d0b2,Polymer ASh-12 foregrip,Attachments,1 Low
576a63cd2459771e796e0e11,Polymer Izhmekh pistol grip for MP-443,Attachments,1 Low
5cadc431ae921500113bb8d5,Polymer pistol grip for M9A3,Attachments,1 Low
5b7d645e5acfc400170e2f90,Polymer stock DSA humpback for SA-58,Attachments,1 Low
5ac50c185acfc400163398d4,Polymer stock for AK-74M (6P34 Sb.15),Attachments,1 Low
5c471b5d2e221602b21d4e14,Polymer stock for SVDS,Attachments,1 Low
5c471c6c2e221602b66cd9ae,Polymer SVDS handguard,Attachments,1 Low
5a7afa25e899ef00135e31b0,Polymer80 PS9 Glock slide,Attachments,1 Low
5b4329075acfc400153b78ff,Pompon hat,Vanity,1 Low
5448bf274bdc2dfc2f8b456a,Port. Container,Parent Element,-1 Blacklist
5780d07a2459777de4559324,Portable cabin key,Keys,1 Low
5938144586f77473c2087145,Portable cabin key of customs Factory zone,Keys,1 Low
5c052e6986f7746b207bc3c9,Defibrillator,Barter Items,4 Ultra
57347c2e24597744902c94a1,Power supply unit,Barter Items,1 Low
5af0561e86f7745f5f3ad6ac,Powerbank,Barter Items,2 Medium
59e36c6f86f774176c10a2a7,Powercord,Barter Items,1 Low
59ccd11386f77428f24a488f,PP-19-01 gas tube,Attachments,2 Medium
5998517986f7746017232f7e,PP-19-01 Izhmash pistol grip,Attachments,1 Low
57f4c844245977379d5c14d1,PP-9 Klin,Weapons SMG,1 Low
57d14d2524597714373db789,PP-91 Kedr,Weapons SMG,1 Low
57f3c6bd24597738e730fa2f,PP-91-01 Kedr-B,Weapons SMG,2 Medium
57f3c8cc2459773ec4480328,PP-91-01 Kedr-B 9x18PM suppressor,Attachments,1 Low
57f3c7e024597738ea4ba286,PP-91-01 Kedr-B muzzle thread piece,Attachments,2 Medium
5d1b327086f7742525194449,P. Gauge,Barter Items,3 High
5c1cdd512e22161b267d91ae,Primary Arms Compact prism scope 2.5x,Attachments,1 Low
590a3b0486f7743954552bdb,Printed circuit board,Barter Items,2 Medium
577e1c9d2459773cd707c525,Printer paper,Barter Items,1 Low
5cdeac42d7f00c000d36ba73,PRO 700 folding stock,Attachments,1 Low
5d25af8f8abbc3055079fec5,Promag AA-70 10-round .308 M700 magazine,Attachments,1 Low
5cf12a15d7f00c05464b293f,Promag AA-70 20-round .308 M700 magazine,Attachments,1 Low
5c5970672e221602b21d7855,ProMag AALVX 35 7.62x39 35-round SKS magazine.,Attachments,1 Low
5c6175362e221600133e3b94,ProMag AK-A-16 73-round 7.62x39 magazine for AKM and compatibles,Attachments,1 Low
5bae13bad4351e00320204af,ProMag Archangel OPFOR PRS Mosin rifle stock,Attachments,1 Low
5cf13123d7f00c1085616a50,Promag Archangel polymer stock for M700,Attachments,1 Low
587df583245977373c4f1129,ProMag SKS-A5 7.62x39 20-round SKS magazine,Attachments,1 Low
5c0e530286f7747fa1419862,Propital,Meds,2 Medium
5c0d2727d174af02a012cf58,"PSH-97 ""Djeta"" helmet",Helmet,1 Low
57f3a5ae2459772b0e0bf19e,PSO scope eyecup,Attachments,1 Low
5d19cd96d7ad1a4a992c9f52,PTR Tri-Rail MP5 handguard,Attachments,1 Low
5b3f7c1c5acfc40dc5296b1d,PU 3.5x riflescope,Attachments,2 Medium
5b3f7c005acfc4704b4a1de8,PU 3.5x ring mount,Attachments,1 Low
5c0673fb0db8340023300271,PUFGUN SG-919 20 20-round 9x19 magazine forPP-19-01,Attachments,1 Low
5c0672ed0db834001b7353f3,PUFGUN SG-919 30 30-round 9x19 magazine for PP-19-01,Attachments,1 Low
5d1b33a686f7742523398398,Purified water,Food,3 High
5943ee5a86f77413872d25ec,PWS CQB 5.56 x 45 Muzzle brake,Attachments,2 Medium
5943eeeb86f77412d6384f6b,PWS CQB 74 5.45x39 Muzzle brake,Attachments,2 Medium
5c0d32fcd174af02a1659c75,Pyramex Proximity safety glasses,Vanity,1 Low
5d1c774f86f7746d6620f8db,Radiator helix,Barter Items,2 Medium
55818b1d4bdc2d5b648b4572,Rail covers,Parent Element,-1 Blacklist
57347baf24597738002c6178,RAM,Barter Items,2 Medium
5b2240bf5acfc40dc528af69,Raptor charging handle for AR-15,Attachments,1 Low
5d44334ba4b9362b346d1948,Raptor C.Handle,Attachments,3 High
5a788169c5856700142fdd9e,Raptor grip for M870,Attachments,1 Low
5d6fd13186f77424ad2a8c69,Ration Supply Crate,Lootable,2 Medium
5e54f62086f774219b0f1937,Raven,Barter Items,2 Medium
5d6d2ef3a4b93618084f58bd,RayBench Aviator glasses,Vanity,1 Low
5aa2b9aee5b5b00015693121,RayBench Hipster Reserve sunglasses,Vanity,1 Low
5c079ec50db834001966a706,Razor Arms TT rubber grips,Attachments,1 Low
5d80c78786f774403a401e3e,RB-AK key,Keys,4 Ultra
5d80c88d86f77440556dbf07,RB-AM key,Keys,3 High
5d80c66d86f774405611c7d6,RB-AO key,Keys,4 Ultra
5d80c60f86f77440373c4ece,RB-BK key,Keys,3 High
5d8e3ecc86f774414c78d05e,RB-GN key,Keys,5 Super
5d8e0db586f7744450412a42,RB-KORL key,Keys,4 Ultra
5d8e0e0e86f774321140eb56,RB-KPRL key,Keys,4 Ultra
5d947d4e86f774447b415895,RB-KSM key,Keys,5 Super
5d80c93086f7744036212b41,RB-MP11 key,Keys,3 High
5d80c95986f77440351beef3,RB-MP12 key,Keys,3 High
5d80cbd886f77470855c26c2,RB-MP13 key,Keys,5 Super
5d80ca9086f774403a401e40,RB-MP21 key,Keys,3 High
5d80cab086f77440535be201,RB-MP22 key,Keys,5 Super
5d80c6c586f77440351beef1,RB-OB key,Keys,4 Ultra
5d80c8f586f77440373c4ed0,RB-OP key,Keys,5 Super
5d80ccac86f77470841ff452,RB-ORB1 key,Keys,3 High
5d80ccdd86f77474f7575e02,RB-ORB2 key,Keys,4 Ultra
5d80cd1a86f77402aa362f42,RB-ORB3 key,Keys,3 High
5d80cb8786f774405611c7d9,RB-PP key,Keys,3 High
5d80cb5686f77440545d1286,RB-PS81 key,Keys,5 Super
5d95d6be86f77424444eb3a7,RB-PS82 key,Keys,3 High
5d80cb3886f77440556dbf09,RB-PSP1 key,Keys,3 High
5da5cdcd86f774529238fb9b,RB-RH key,Keys,3 High
5da46e3886f774653b7a83fe,RB-RS key,Keys,4 Ultra
5d947d3886f774447b415893,RB-SMP key,Keys,3 High
5d9f1fa686f774726974a992,RB-ST key,Keys,4 Ultra
5d80c6fc86f774403a401e3c,RB-TB key,Keys,3 High
5d80c62a86f7744036212b3f,RB-VO key,Keys,3 High
5a2a57cfc4a2826c6e06d44a,RDG-2B Smoke grenade,Weapons T,1 Low
5a1eacb3fcdbcb09800872be,REAP-IR scope eyecup,Attachments,3 High
5ae30bad5acfc400185c2dc4,Rearsight AR-15 Carry Handle,Attachments,1 Low
5caf1691ae92152ac412efb9,Rearsight ASh-12 Carry Handle,Attachments,1 Low
55818a304bdc2db5418b457d,Receiver,Parent Element,-1 Blacklist
590a358486f77429692b2790,Rechargeable battery,Barter Items,2 Medium
5bbde409d4351e003562b036,Recoil pad from Aim Sports for Mosin rifle,Attachments,1 Low
5a0c59791526d8dba737bba7,Recoil pad from GP-25 for AK Accessory Kit,Attachments,1 Low
5c0126f40db834002a125382,Red Rebel Ice pick,Weapons M,5 Super
5c0e534186f7747fa1419867,eTG,Meds,3 High
5b7d678a5acfc4001a5c4022,"Regular ""DS Arms"" pistol grip for SA-58",Attachments,1 Low
5ae0973a5acfc4001562206c,Regular 4rnd magazine for Mosin rifle,Attachments,1 Low
5bfd4cbe0db834001b73449f,Regular 514mm Mosin carabine barrel,Attachments,1 Low
5ae09bff5acfc4001562219d,Regular 730mm Mosin barrel,Attachments,1 Low
5b7d6c105acfc40015109a5f,Regular dust cover for FAL,Attachments,1 Low
5ae096d95acfc400185c2c81,Regular Mosin rifle stock,Attachments,1 Low
5de910da8b6c4240ba2651b5,Regular stock for B&T MP9,Attachments,1 Low
5bcf0213d4351e0085327c17,Regular stock for HK MP7A1,Attachments,3 High
5bd704e7209c4d00d7167c31,Regular stock for HK MP7A2,Attachments,2 Medium
5c4eecc32e221602b412b440,Regular SV-98 7.62x54 silencer,Attachments,2 Medium
5c503af12e221602b177ca02,"Regular VPO-101 ""Vepr Hunter"" stock",Attachments,1 Low
5de655be4a9f347bc92edb88,Regular VPO-215 stock,Attachments,1 Low
5a329052c4a28200741e22d3,Remington Arms handguard for a R11 RSASS,Attachments,1 Low
5bfea6e90db834001b7347f3,M700,Weapons SR,2 Medium
5a7828548dc32e5a9c28b516,Remington Model 870 12ga shotgun,Weapons SG,1 Low
5a367e5dc4a282000e49738f,RSASS,Weapons DMR,4 Ultra
5c0102aa0db834001b734ba1,Remington RAHG 2 inch guide,Attachments,1 Low
5c0102b20db834001d23eebc,Remington RAHG 4 inch guide,Attachments,1 Low
5a7880d0c5856700142fdd9d,Remington SPS Polymer stock for M870,Attachments,1 Low
560838c94bdc2d77798b4569,Remington Tactical Choke 12ga,Attachments,1 Low
5e2aef7986f7746d3f3c33f5,Repellent,Barter Items,1 Low
59e7715586f7742ee5789605,Respirator,Vanity,1 Low
5448be9a4bdc2dfd2f8b456a,RGD-5 grenade,Weapons T,2 Medium
5996f6cb86f774678763a6ca,RGD-5 Shrapnel,Ammo,1 Low
5e2af4a786f7746d3f3c3400,Ripstop,Barter Items,1 Low
59faf7ca86f7740dbe19f6c2,G.Roler,Barter Items,3 High
5a9fbb74a2750c0032157181,Rotor 43 .366TKM muzzle brake,Attachments,1 Low
5a9fbb84a2750c00137fa685,Rtr43 5.56 Sup.,Attachments,2 Medium
5a9fbacda2750c00141e080f,Rotor 43 7.62x39 muzzle brake,Attachments,2 Medium
5e01ea19e9dc277128008c0b,Rtr43 7.62 Sup.,Attachments,3 High
5a9fb739a2750c003215717f,Rotor 43 9x19 muzzle brake,Attachments,1 Low
57ee59b42459771c7b045da5,Rotor 43 RIS mount for PP Kedr,Attachments,1 Low
5e01e9e273d8eb11426f5bc3,Rotor 43 thread adapter for SVD-S,Attachments,1 Low
5449016a4bdc2d6f028b456f,Roubles,Money,3 High
5aa2b923e5b5b000137b7589,Round frame sunglasses,Vanity,1 Low
5d1b31ce86f7742523398394,Round pliers,Barter Items,1 Low
5beed0f50db834001c062b12,RPK-16,Weapons LMG,3 High
5cf4fb76d7f00c065703d3ac,RTM Pillau Tactical grip,Attachments,1 Low
5b39ffbd5acfc47a8773fb06,Rubber with finger grooves pistol grip for P226,Attachments,1 Low
544fb62a4bdc2dfb738b4568,Pineapple juice,Food,1 Low
57347d3d245977448f7b7f61,Crouton,Food,1 Low
5addba3e5acfc4001669f0ab,SA National Match .062 blade Frontsight M1A,Attachments,1 Low
5aafa49ae5b5b00015042a58,SA XS Post .125 blade Frontsight M1A,Attachments,1 Low
578f8782245977354405a1e3,Safe,Lootable,3 High
5dfcd0e547101c39625f66f9,SAG MK1 Freefloat Chassis for SVD,Attachments,1 Low
5c78f2612e221600114c9f0d,"SAI 10"" QD Rail foregrip for AR15",Attachments,2 Medium
5c78f2492e221600114c9f04,"SAI 14.5"" QD Rail foregrip for AR15",Attachments,2 Medium
5c78f2882e22165df16b832e,Jailbreak,Attachments,3 High
5a966f51a2750c00156aacf6,SAI-02 10-round 12x76 magazine for SOK-12 and compatible weapons,Attachments,1 Low
576165642459773c7a400233,Saiga 12ga ver. 10 12/76 shotgun,Weapons SG,1 Low
59f9cabd86f7743a10721f46,Saiga-9 9x19 Carbine,Weapons SMG,1 Low
544fb45d4bdc2dee738b4568,Salewa,Meds,1 Low
59e3606886f77417674759a5,Saline solution,Barter Items,2 Medium
5a80a29286f7742b25692012,Sanatorium plan,Tools,1 Low
5a43957686f7742a2c2f11b0,Santa's hat,Vanity,2 Medium
5a294d7c86f7740651337cf9,SAS disk with drones,Quest,1 Low
5a294d8486f774068638cd93,SAS disk with drones,Quest,1 Low
590c37d286f77443be3d7827,SAS,Barter Items,3 High
5bfd4cc90db834001d23e846,Sawn off 200mm Mosin barrel,Attachments,1 Low
5bfd4cd60db834001c38f095,Sawn off 220mm Mosin barrel,Attachments,1 Low
5bfd36290db834001966869a,Sawn off Mosin rifle sniper stock,Attachments,3 High
5bfd36ad0db834001c38ef66,Sawn off regular Mosin rifle stock,Attachments,1 Low
57616a9e2459773c7a400234,Sb.5 5-round 12/76 magazine for SOK-12 and compatible weapons,Attachments,1 Low
56e335e4d2720b6c058b456d,Scav Backpack,Backpack,1 Low
572b7adb24597762ae139821,Scav Vest,Chest Rig,1 Low
5d40412b86f7743cb332ac3a,Schaman shampoo,Barter Items,1 Low
55818ae44bdc2dde698b456c,Scope,Parent Element,-1 Blacklist
5de6558e9f98ac2bc65950fc,Scope mount for VPO-215,Attachments,1 Low
57347c77245977448d35f6e2,Screw nut,Barter Items,2 Medium
590c2d8786f774245b1f03f3,Screwdriver,Barter Items,1 Low
5b057b4f5acfc4771e1bd3e9,SE-5 Express Grip,Attachments,2 Medium
591093bb86f7747caa7bb2ee,Sealed letter,Quest,1 Low
5939e9b286f77462a709572c,Sealed letter,Quest,1 Low
566168634bdc2d144c8b456c,Searchable item,Parent Element,-1 Blacklist
5939e5a786f77461f11c0098,Secure case for documents 0013,Quest,1 Low
5938188786f77474f723e87f,Secure case for documents 0031,Quest,1 Low
593965cf86f774087a77e1b6,Secure case for documents 0048,Quest,1 Low
5938878586f7741b797c562f,Secure case for documents 0052,Quest,1 Low
5a6860d886f77411cd3a9e47,Secure case for documents 0060,Quest,1 Low
591092ef86f7747bb8703422,Secure case for documents n.0022,Quest,1 Low
544a11ac4bdc2d470e8b456a,Secure container Alpha,Port. Container,4 Ultra
5857a8b324597729ab0a0e7d,Secure container Beta,Port. Container,4 Ultra
5c0a794586f77461c458f892,Secure container Boss,Unknown,1 Low
59db794186f77448bc595262,Secure container Epsilon,Port. Container,4 Ultra
5857a8bc2459772bad15db29,Secure container Gamma,Port. Container,4 Ultra
5c093ca986f7740a1867ab12,Secure container Kappa,Port. Container,4 Ultra
590c621186f774138d11ea29,Flash Drive,Barter Items,3 High
5a78813bc5856700186c4abe,SGA stock for M870,Attachments,1 Low
5a718f958dc32e00094b97e7,"SGMT Drum mag for Glock 9x19, 50 rounds capacity",Attachments,1 Low
5ab8f85d86f7745cd93a1cf5,Shemagh,Vanity,1 Low
5b4325355acfc40019478126,Shemagh (var. 2),Vanity,1 Low
5a8036fb86f77407252ddc02,Shoreline plan,Tools,1 Low
5b800ed086f7747baf6e2f9e,Short length rail for Hexagon,Attachments,1 Low
5b84038986f774774913b0c1,Short length rail for Hexagon (Anodized Red),Attachments,1 Low
5447b6094bdc2dc3278b4567,Shotgun,Parent Element,-1 Blacklist
5c08f87c0db8340019124324,Firefighter Helm,Helmet,1 Low
5943d9c186f7745a13413ac9,Shrapnel,Ammo,1 Low
5e54f76986f7740366043752,Shroud,Vanity,3 High
5d08d21286f774736e7c94c3,Shturman key,Keys,4 Ultra
590c35a486f774273531c822,Shustrilo sealing foam,Barter Items,1 Low
5c791e872e2216001219c40a,"SI ""Cobra tactical"" tactical grip",Attachments,2 Medium
5c793fb92e221644f31bfb64,SI Advanced receiver extension buffer tube,Attachments,2 Medium
5c793fc42e221600114ca25d,Adv. Tube (Red),Attachments,3 High
5cf50850d7f00c056e24104c,SI Enhanced pistol grip for AK,Attachments,1 Low
5cf508bfd7f00c056e24104e,SI Enhanced pistol grip for AK FDE,Attachments,1 Low
5c1a1cc52e221602b3136e3d,SI M Frame safety glasses,Vanity,1 Low
5c793fde2e221601da358614,SI Viper Mod.1 Stock,Attachments,1 Low
57adff4f24597737f373b6e6,BRAVO4 Scope,Attachments,3 High
58949edd86f77409483e16a9,SIG double latch charging handle for MPX,Attachments,1 Low
5894a73486f77426d259076c,SIG Flip Up Frontsight,Attachments,1 Low
5894a81786f77427140b8347,SIG Flip Up Rearsight,Attachments,2 Medium
58948c8e86f77409493f7266,MPX,Weapons SMG,2 Medium
58a56f8d86f774651579314c,SIG MPX Gen1 Handguard 2 inch rail adapter,Attachments,1 Low
58a5c12e86f7745d585a2b9e,SIG MPX Gen1 Handguard 4 inch rail adapter,Attachments,1 Low
58ac1bf086f77420ed183f9f,SIG retractable stock pipe adapter,Attachments,1 Low
57c9a89124597704ee6faec1,Sig Sauer FDE pistol grip for P226 (Combat),Attachments,1 Low
5b31163c5acfc400153b71cb,Sig Sauer mount for the sights of Romeo series,Attachments,1 Low
56d5a77ed2720b90418b4568,Sig Sauer P226 Standard Rearsight,Attachments,1 Low
56d5a407d2720bb3418b456b,SIG Sauer P226R 9x19 pistol slide,Attachments,1 Low
5b3116595acfc40019476364,Sig Sauer Romeo 4 reflex sight,Attachments,2 Medium
56d5a661d2720bd8418b456b,Sig Sauer Standard Frontsight,Attachments,1 Low
58949fac86f77409483e16aa,SIG C.Handle MPX,Attachments,2 Medium
5c6165902e22160010261b28,Sig SRD 9 9x19mm sound suppressor,Attachments,2 Medium
5cadd954ae921500103bb3c2,Sight Mount M9 rear sight bearing,Attachments,1 Low
56ea7293d2720b8d4b8b45ba,Sight Mount Sig 220-239 rear sight bearing,Attachments,1 Low
5448fe7a4bdc2d6f028b456b,Sights,Parent Element,-1 Blacklist
5ac78a9b86f7741cca0bbd8d,Signal Jammer,Special,1 Low
5abccb7dd8ce87001773e277,Silenced Stechkin Automatic Pistol 9x18PM,Weapons P,1 Low
550aa4cd4bdc2dd8348b456c,Silencer,Parent Element,-1 Blacklist
5abcc328d8ce8700194394f3,Silencer APB 9x18PM,Attachments,1 Low
5b363dea5acfc4771e1c5e7e,SilencerCo choke adapter for 12ga shotguns,Attachments,1 Low
59bffbb386f77435b379b9c2,Hybrid 46 Supp.,Attachments,3 High
5a32a064c4a28200741e22de,SilencerCo Osprey 9 9x19mm sound suppressor,Attachments,2 Medium
5b363dd25acfc4001a598fd2,SilencerCo Salvo 12 sound suppressor,Attachments,2 Medium
5b363e1b5acfc4771e1c5e80,SilencerCo Salvo 12 thread adapter,Attachments,1 Low
